"""#"""	DateTime	Temp
11179	5/2/17 22:30	12.883
11180	5/2/17 22:45	12.883
11181	5/2/17 23:00	12.883
11182	5/2/17 23:15	12.883
11183	5/2/17 23:30	12.883
11184	5/2/17 23:45	12.883
11185	5/3/17 0:00	12.883
11186	5/3/17 0:15	12.883
11187	5/3/17 0:30	12.787
11188	5/3/17 0:45	12.787
11189	5/3/17 1:00	12.787
11190	5/3/17 1:15	12.787
11191	5/3/17 1:30	12.787
11192	5/3/17 1:45	12.787
11193	5/3/17 2:00	12.787
11194	5/3/17 2:15	12.69
11195	5/3/17 2:30	12.69
11196	5/3/17 2:45	12.69
11197	5/3/17 3:00	12.69
11198	5/3/17 3:15	12.69
11199	5/3/17 3:30	12.69
11200	5/3/17 3:45	12.69
11201	5/3/17 4:00	12.69
11202	5/3/17 4:15	12.69
11203	5/3/17 4:30	12.69
11204	5/3/17 4:45	12.69
11205	5/3/17 5:00	12.69
11206	5/3/17 5:15	12.69
11207	5/3/17 5:30	12.69
11208	5/3/17 5:45	12.69
11209	5/3/17 6:00	12.69
11210	5/3/17 6:15	12.69
11211	5/3/17 6:30	12.69
11212	5/3/17 6:45	12.69
11213	5/3/17 7:00	12.69
11214	5/3/17 7:15	12.69
11215	5/3/17 7:30	12.69
11216	5/3/17 7:45	12.69
11217	5/3/17 8:00	12.69
11218	5/3/17 8:15	12.69
11219	5/3/17 8:30	12.69
11220	5/3/17 8:45	12.69
11221	5/3/17 9:00	12.69
11222	5/3/17 9:15	12.69
11223	5/3/17 9:30	12.69
11224	5/3/17 9:45	12.69
11225	5/3/17 10:00	12.69
11226	5/3/17 10:15	12.69
11227	5/3/17 10:30	12.69
11228	5/3/17 10:45	12.69
11229	5/3/17 11:00	12.69
11230	5/3/17 11:15	12.69
11231	5/3/17 11:30	12.69
11232	5/3/17 11:45	12.69
11233	5/3/17 12:00	12.69
11234	5/3/17 12:15	12.69
11235	5/3/17 12:30	12.69
11236	5/3/17 12:45	12.69
11237	5/3/17 13:00	12.69
11238	5/3/17 13:15	12.69
11239	5/3/17 13:30	12.69
11240	5/3/17 13:45	12.594
11241	5/3/17 14:00	12.69
11242	5/3/17 14:15	12.69
11243	5/3/17 14:30	12.594
11244	5/3/17 14:45	12.69
11245	5/3/17 15:00	12.69
11246	5/3/17 15:15	12.69
11247	5/3/17 15:30	12.69
11248	5/3/17 15:45	12.69
11249	5/3/17 16:00	12.69
11250	5/3/17 16:15	12.69
11251	5/3/17 16:30	12.69
11252	5/3/17 16:45	12.69
11253	5/3/17 17:00	12.69
11254	5/3/17 17:15	12.69
11255	5/3/17 17:30	12.69
11256	5/3/17 17:45	12.69
11257	5/3/17 18:00	12.69
11258	5/3/17 18:15	12.69
11259	5/3/17 18:30	12.69
11260	5/3/17 18:45	12.69
11261	5/3/17 19:00	12.69
11262	5/3/17 19:15	12.69
11263	5/3/17 19:30	12.69
11264	5/3/17 19:45	12.69
11265	5/3/17 20:00	12.787
11266	5/3/17 20:15	12.69
11267	5/3/17 20:30	12.69
11268	5/3/17 20:45	12.69
11269	5/3/17 21:00	12.69
11270	5/3/17 21:15	12.69
11271	5/3/17 21:30	12.787
11272	5/3/17 21:45	12.787
11273	5/3/17 22:00	12.787
11274	5/3/17 22:15	12.787
11275	5/3/17 22:30	12.787
11276	5/3/17 22:45	12.787
11277	5/3/17 23:00	12.787
11278	5/3/17 23:15	12.787
11279	5/3/17 23:30	12.787
11280	5/3/17 23:45	12.69
11281	5/4/17 0:00	12.69
11282	5/4/17 0:15	12.787
11283	5/4/17 0:30	12.69
11284	5/4/17 0:45	12.69
11285	5/4/17 1:00	12.69
11286	5/4/17 1:15	12.69
11287	5/4/17 1:30	12.69
11288	5/4/17 1:45	12.69
11289	5/4/17 2:00	12.69
11290	5/4/17 2:15	12.69
11291	5/4/17 2:30	12.69
11292	5/4/17 2:45	12.69
11293	5/4/17 3:00	12.69
11294	5/4/17 3:15	12.69
11295	5/4/17 3:30	12.69
11296	5/4/17 3:45	12.69
11297	5/4/17 4:00	12.69
11298	5/4/17 4:15	12.69
11299	5/4/17 4:30	12.69
11300	5/4/17 4:45	12.69
11301	5/4/17 5:00	12.69
11302	5/4/17 5:15	12.69
11303	5/4/17 5:30	12.69
11304	5/4/17 5:45	12.69
11305	5/4/17 6:00	12.69
11306	5/4/17 6:15	12.69
11307	5/4/17 6:30	12.69
11308	5/4/17 6:45	12.69
11309	5/4/17 7:00	12.69
11310	5/4/17 7:15	12.69
11311	5/4/17 7:30	12.69
11312	5/4/17 7:45	12.787
11313	5/4/17 8:00	12.787
11314	5/4/17 8:15	12.787
11315	5/4/17 8:30	12.787
11316	5/4/17 8:45	12.787
11317	5/4/17 9:00	12.787
11318	5/4/17 9:15	12.787
11319	5/4/17 9:30	12.787
11320	5/4/17 9:45	12.787
11321	5/4/17 10:00	12.787
11322	5/4/17 10:15	12.787
11323	5/4/17 10:30	12.787
11324	5/4/17 10:45	12.787
11325	5/4/17 11:00	12.787
11326	5/4/17 11:15	12.787
11327	5/4/17 11:30	12.787
11328	5/4/17 11:45	12.787
11329	5/4/17 12:00	12.787
11330	5/4/17 12:15	12.787
11331	5/4/17 12:30	12.787
11332	5/4/17 12:45	12.787
11333	5/4/17 13:00	12.787
11334	5/4/17 13:15	12.787
11335	5/4/17 13:30	12.787
11336	5/4/17 13:45	12.787
11337	5/4/17 14:00	12.787
11338	5/4/17 14:15	12.787
11339	5/4/17 14:30	12.787
11340	5/4/17 14:45	12.787
11341	5/4/17 15:00	12.787
11342	5/4/17 15:15	12.787
11343	5/4/17 15:30	12.787
11344	5/4/17 15:45	12.787
11345	5/4/17 16:00	12.787
11346	5/4/17 16:15	12.787
11347	5/4/17 16:30	12.69
11348	5/4/17 16:45	12.69
11349	5/4/17 17:00	12.69
11350	5/4/17 17:15	12.69
11351	5/4/17 17:30	12.69
11352	5/4/17 17:45	12.787
11353	5/4/17 18:00	12.69
11354	5/4/17 18:15	12.69
11355	5/4/17 18:30	12.69
11356	5/4/17 18:45	12.69
11357	5/4/17 19:00	12.69
11358	5/4/17 19:15	12.69
11359	5/4/17 19:30	12.69
11360	5/4/17 19:45	12.69
11361	5/4/17 20:00	12.69
11362	5/4/17 20:15	12.69
11363	5/4/17 20:30	12.69
11364	5/4/17 20:45	12.69
11365	5/4/17 21:00	12.69
11366	5/4/17 21:15	12.69
11367	5/4/17 21:30	12.69
11368	5/4/17 21:45	12.69
11369	5/4/17 22:00	12.69
11370	5/4/17 22:15	12.69
11371	5/4/17 22:30	12.69
11372	5/4/17 22:45	12.69
11373	5/4/17 23:00	12.69
11374	5/4/17 23:15	12.69
11375	5/4/17 23:30	12.69
11376	5/4/17 23:45	12.69
11377	5/5/17 0:00	12.69
11378	5/5/17 0:15	12.69
11379	5/5/17 0:30	12.69
11380	5/5/17 0:45	12.69
11381	5/5/17 1:00	12.69
11382	5/5/17 1:15	12.69
11383	5/5/17 1:30	12.69
11384	5/5/17 1:45	12.69
11385	5/5/17 2:00	12.594
11386	5/5/17 2:15	12.594
11387	5/5/17 2:30	12.594
11388	5/5/17 2:45	12.594
11389	5/5/17 3:00	12.594
11390	5/5/17 3:15	12.497
11391	5/5/17 3:30	12.497
11392	5/5/17 3:45	12.497
11393	5/5/17 4:00	12.497
11394	5/5/17 4:15	12.497
11395	5/5/17 4:30	12.497
11396	5/5/17 4:45	12.497
11397	5/5/17 5:00	12.497
11398	5/5/17 5:15	12.497
11399	5/5/17 5:30	12.497
11400	5/5/17 5:45	12.401
11401	5/5/17 6:00	12.401
11402	5/5/17 6:15	12.401
11403	5/5/17 6:30	12.497
11404	5/5/17 6:45	12.401
11405	5/5/17 7:00	12.401
11406	5/5/17 7:15	12.401
11407	5/5/17 7:30	12.401
11408	5/5/17 7:45	12.401
11409	5/5/17 8:00	12.401
11410	5/5/17 8:15	12.401
11411	5/5/17 8:30	12.401
11412	5/5/17 8:45	12.304
11413	5/5/17 9:00	12.304
11414	5/5/17 9:15	12.304
11415	5/5/17 9:30	12.304
11416	5/5/17 9:45	12.304
11417	5/5/17 10:00	12.304
11418	5/5/17 10:15	12.304
11419	5/5/17 10:30	12.304
11420	5/5/17 10:45	12.304
11421	5/5/17 11:00	12.304
11422	5/5/17 11:15	12.304
11423	5/5/17 11:30	12.304
11424	5/5/17 11:45	12.304
11425	5/5/17 12:00	12.304
11426	5/5/17 12:15	12.304
11427	5/5/17 12:30	12.304
11428	5/5/17 12:45	12.304
11429	5/5/17 13:00	12.304
11430	5/5/17 13:15	12.304
11431	5/5/17 13:30	12.304
11432	5/5/17 13:45	12.207
11433	5/5/17 14:00	12.207
11434	5/5/17 14:15	12.207
11435	5/5/17 14:30	12.207
11436	5/5/17 14:45	12.11
11437	5/5/17 15:00	12.11
11438	5/5/17 15:15	12.11
11439	5/5/17 15:30	12.013
11440	5/5/17 15:45	12.013
11441	5/5/17 16:00	12.013
11442	5/5/17 16:15	12.013
11443	5/5/17 16:30	12.013
11444	5/5/17 16:45	12.013
11445	5/5/17 17:00	12.013
11446	5/5/17 17:15	12.013
11447	5/5/17 17:30	12.013
11448	5/5/17 17:45	12.013
11449	5/5/17 18:00	12.013
11450	5/5/17 18:15	12.013
11451	5/5/17 18:30	12.013
11452	5/5/17 18:45	12.013
11453	5/5/17 19:00	12.013
11454	5/5/17 19:15	12.013
11455	5/5/17 19:30	12.013
11456	5/5/17 19:45	12.013
11457	5/5/17 20:00	12.013
11458	5/5/17 20:15	12.013
11459	5/5/17 20:30	12.11
11460	5/5/17 20:45	12.11
11461	5/5/17 21:00	12.207
11462	5/5/17 21:15	12.207
11463	5/5/17 21:30	12.207
11464	5/5/17 21:45	12.207
11465	5/5/17 22:00	12.207
11466	5/5/17 22:15	12.207
11467	5/5/17 22:30	12.207
11468	5/5/17 22:45	12.207
11469	5/5/17 23:00	12.207
11470	5/5/17 23:15	12.11
11471	5/5/17 23:30	12.11
11472	5/5/17 23:45	12.11
11473	5/6/17 0:00	12.11
11474	5/6/17 0:15	12.11
11475	5/6/17 0:30	12.11
11476	5/6/17 0:45	12.11
11477	5/6/17 1:00	12.207
11478	5/6/17 1:15	12.11
11479	5/6/17 1:30	12.013
11480	5/6/17 1:45	12.013
11481	5/6/17 2:00	11.916
11482	5/6/17 2:15	11.916
11483	5/6/17 2:30	11.819
11484	5/6/17 2:45	11.819
11485	5/6/17 3:00	11.722
11486	5/6/17 3:15	11.722
11487	5/6/17 3:30	11.722
11488	5/6/17 3:45	11.722
11489	5/6/17 4:00	11.625
11490	5/6/17 4:15	11.625
11491	5/6/17 4:30	11.528
11492	5/6/17 4:45	11.528
11493	5/6/17 5:00	11.431
11494	5/6/17 5:15	11.431
11495	5/6/17 5:30	11.431
11496	5/6/17 5:45	11.431
11497	5/6/17 6:00	11.431
11498	5/6/17 6:15	11.334
11499	5/6/17 6:30	11.334
11500	5/6/17 6:45	11.334
11501	5/6/17 7:00	11.334
11502	5/6/17 7:15	11.334
11503	5/6/17 7:30	11.334
11504	5/6/17 7:45	11.334
11505	5/6/17 8:00	11.236
11506	5/6/17 8:15	11.236
11507	5/6/17 8:30	11.236
11508	5/6/17 8:45	11.236
11509	5/6/17 9:00	11.236
11510	5/6/17 9:15	11.236
11511	5/6/17 9:30	11.236
11512	5/6/17 9:45	11.139
11513	5/6/17 10:00	11.139
11514	5/6/17 10:15	11.139
11515	5/6/17 10:30	11.139
11516	5/6/17 10:45	11.139
11517	5/6/17 11:00	11.139
11518	5/6/17 11:15	11.139
11519	5/6/17 11:30	11.139
11520	5/6/17 11:45	11.139
11521	5/6/17 12:00	11.139
11522	5/6/17 12:15	11.139
11523	5/6/17 12:30	11.236
11524	5/6/17 12:45	11.236
11525	5/6/17 13:00	11.139
11526	5/6/17 13:15	11.139
11527	5/6/17 13:30	11.139
11528	5/6/17 13:45	11.139
11529	5/6/17 14:00	11.041
11530	5/6/17 14:15	11.041
11531	5/6/17 14:30	11.041
11532	5/6/17 14:45	10.944
11533	5/6/17 15:00	10.944
11534	5/6/17 15:15	10.944
11535	5/6/17 15:30	10.944
11536	5/6/17 15:45	10.944
11537	5/6/17 16:00	10.944
11538	5/6/17 16:15	10.944
11539	5/6/17 16:30	10.944
11540	5/6/17 16:45	10.944
11541	5/6/17 17:00	10.944
11542	5/6/17 17:15	10.944
11543	5/6/17 17:30	10.944
11544	5/6/17 17:45	10.944
11545	5/6/17 18:00	10.944
11546	5/6/17 18:15	10.944
11547	5/6/17 18:30	10.944
11548	5/6/17 18:45	10.944
11549	5/6/17 19:00	11.041
11550	5/6/17 19:15	10.944
11551	5/6/17 19:30	10.944
11552	5/6/17 19:45	10.944
11553	5/6/17 20:00	10.944
11554	5/6/17 20:15	10.944
11555	5/6/17 20:30	10.944
11556	5/6/17 20:45	10.944
11557	5/6/17 21:00	10.944
11558	5/6/17 21:15	10.846
11559	5/6/17 21:30	10.846
11560	5/6/17 21:45	10.944
11561	5/6/17 22:00	10.944
11562	5/6/17 22:15	10.944
11563	5/6/17 22:30	10.944
11564	5/6/17 22:45	10.944
11565	5/6/17 23:00	10.944
11566	5/6/17 23:15	10.944
11567	5/6/17 23:30	10.944
11568	5/6/17 23:45	10.944
11569	5/7/17 0:00	10.944
11570	5/7/17 0:15	10.944
11571	5/7/17 0:30	11.041
11572	5/7/17 0:45	11.041
11573	5/7/17 1:00	11.041
11574	5/7/17 1:15	11.041
11575	5/7/17 1:30	11.236
11576	5/7/17 1:45	11.236
11577	5/7/17 2:00	11.139
11578	5/7/17 2:15	11.139
11579	5/7/17 2:30	11.139
11580	5/7/17 2:45	11.139
11581	5/7/17 3:00	11.139
11582	5/7/17 3:15	11.139
11583	5/7/17 3:30	11.139
11584	5/7/17 3:45	11.139
11585	5/7/17 4:00	11.041
11586	5/7/17 4:15	11.139
11587	5/7/17 4:30	11.236
11588	5/7/17 4:45	11.139
11589	5/7/17 5:00	11.139
11590	5/7/17 5:15	11.139
11591	5/7/17 5:30	11.139
11592	5/7/17 5:45	11.139
11593	5/7/17 6:00	11.139
11594	5/7/17 6:15	11.236
11595	5/7/17 6:30	11.236
11596	5/7/17 6:45	11.236
11597	5/7/17 7:00	11.139
11598	5/7/17 7:15	11.041
11599	5/7/17 7:30	11.041
11600	5/7/17 7:45	11.041
11601	5/7/17 8:00	10.944
11602	5/7/17 8:15	10.944
11603	5/7/17 8:30	10.944
11604	5/7/17 8:45	10.944
11605	5/7/17 9:00	10.944
11606	5/7/17 9:15	10.944
11607	5/7/17 9:30	11.041
11608	5/7/17 9:45	11.041
11609	5/7/17 10:00	11.041
11610	5/7/17 10:15	11.041
11611	5/7/17 10:30	11.041
11612	5/7/17 10:45	11.041
11613	5/7/17 11:00	11.041
11614	5/7/17 11:15	11.041
11615	5/7/17 11:30	11.041
11616	5/7/17 11:45	11.041
11617	5/7/17 12:00	11.041
11618	5/7/17 12:15	11.139
11619	5/7/17 12:30	11.139
11620	5/7/17 12:45	11.139
11621	5/7/17 13:00	11.236
11622	5/7/17 13:15	11.236
11623	5/7/17 13:30	11.139
11624	5/7/17 13:45	11.139
11625	5/7/17 14:00	11.139
11626	5/7/17 14:15	11.236
11627	5/7/17 14:30	11.236
11628	5/7/17 14:45	11.236
11629	5/7/17 15:00	11.334
11630	5/7/17 15:15	11.431
11631	5/7/17 15:30	11.431
11632	5/7/17 15:45	11.236
11633	5/7/17 16:00	11.236
11634	5/7/17 16:15	11.431
11635	5/7/17 16:30	11.431
11636	5/7/17 16:45	11.334
11637	5/7/17 17:00	11.431
11638	5/7/17 17:15	11.431
11639	5/7/17 17:30	11.431
11640	5/7/17 17:45	11.431
11641	5/7/17 18:00	11.334
11642	5/7/17 18:15	11.334
11643	5/7/17 18:30	11.334
11644	5/7/17 18:45	11.334
11645	5/7/17 19:00	11.236
11646	5/7/17 19:15	11.334
11647	5/7/17 19:30	11.236
11648	5/7/17 19:45	11.236
11649	5/7/17 20:00	11.236
11650	5/7/17 20:15	11.139
11651	5/7/17 20:30	11.139
11652	5/7/17 20:45	11.139
11653	5/7/17 21:00	11.139
11654	5/7/17 21:15	11.236
11655	5/7/17 21:30	11.236
11656	5/7/17 21:45	11.236
11657	5/7/17 22:00	11.236
11658	5/7/17 22:15	11.334
11659	5/7/17 22:30	11.334
11660	5/7/17 22:45	11.334
11661	5/7/17 23:00	11.334
11662	5/7/17 23:15	11.334
11663	5/7/17 23:30	11.334
11664	5/7/17 23:45	11.334
11665	5/8/17 0:00	11.334
11666	5/8/17 0:15	11.334
11667	5/8/17 0:30	11.334
11668	5/8/17 0:45	11.334
11669	5/8/17 1:00	11.334
11670	5/8/17 1:15	11.334
11671	5/8/17 1:30	11.334
11672	5/8/17 1:45	11.334
11673	5/8/17 2:00	11.334
11674	5/8/17 2:15	11.431
11675	5/8/17 2:30	11.431
11676	5/8/17 2:45	11.431
11677	5/8/17 3:00	11.334
11678	5/8/17 3:15	11.334
11679	5/8/17 3:30	11.334
11680	5/8/17 3:45	11.334
11681	5/8/17 4:00	11.334
11682	5/8/17 4:15	11.334
11683	5/8/17 4:30	11.722
11684	5/8/17 4:45	11.819
11685	5/8/17 5:00	11.625
11686	5/8/17 5:15	11.431
11687	5/8/17 5:30	11.431
11688	5/8/17 5:45	11.431
11689	5/8/17 6:00	11.431
11690	5/8/17 6:15	11.528
11691	5/8/17 6:30	11.528
11692	5/8/17 6:45	11.528
11693	5/8/17 7:00	11.528
11694	5/8/17 7:15	11.528
11695	5/8/17 7:30	11.528
11696	5/8/17 7:45	11.528
11697	5/8/17 8:00	11.528
11698	5/8/17 8:15	11.528
11699	5/8/17 8:30	11.528
11700	5/8/17 8:45	11.431
11701	5/8/17 9:00	11.431
11702	5/8/17 9:15	11.431
11703	5/8/17 9:30	11.431
11704	5/8/17 9:45	11.431
11705	5/8/17 10:00	11.334
11706	5/8/17 10:15	11.334
11707	5/8/17 10:30	11.431
11708	5/8/17 10:45	11.431
11709	5/8/17 11:00	11.431
11710	5/8/17 11:15	11.528
11711	5/8/17 11:30	11.528
11712	5/8/17 11:45	11.528
11713	5/8/17 12:00	11.528
11714	5/8/17 12:15	11.528
11715	5/8/17 12:30	11.528
11716	5/8/17 12:45	11.528
11717	5/8/17 13:00	11.528
11718	5/8/17 13:15	11.528
11719	5/8/17 13:30	11.528
11720	5/8/17 13:45	11.528
11721	5/8/17 14:00	11.528
11722	5/8/17 14:15	11.528
11723	5/8/17 14:30	11.528
11724	5/8/17 14:45	11.528
11725	5/8/17 15:00	11.528
11726	5/8/17 15:15	11.528
11727	5/8/17 15:30	11.528
11728	5/8/17 15:45	11.528
11729	5/8/17 16:00	11.528
11730	5/8/17 16:15	11.625
11731	5/8/17 16:30	11.528
11732	5/8/17 16:45	11.528
11733	5/8/17 17:00	11.528
11734	5/8/17 17:15	11.528
11735	5/8/17 17:30	11.528
11736	5/8/17 17:45	11.528
11737	5/8/17 18:00	11.528
11738	5/8/17 18:15	11.528
11739	5/8/17 18:30	11.625
11740	5/8/17 18:45	11.528
11741	5/8/17 19:00	11.528
11742	5/8/17 19:15	11.625
11743	5/8/17 19:30	11.625
11744	5/8/17 19:45	11.625
11745	5/8/17 20:00	11.625
11746	5/8/17 20:15	11.528
11747	5/8/17 20:30	11.625
11748	5/8/17 20:45	11.625
11749	5/8/17 21:00	11.625
11750	5/8/17 21:15	11.625
11751	5/8/17 21:30	11.625
11752	5/8/17 21:45	11.625
11753	5/8/17 22:00	11.625
11754	5/8/17 22:15	11.625
11755	5/8/17 22:30	11.528
11756	5/8/17 22:45	11.528
11757	5/8/17 23:00	11.528
11758	5/8/17 23:15	11.528
11759	5/8/17 23:30	11.528
11760	5/8/17 23:45	11.528
11761	5/9/17 0:00	11.528
11762	5/9/17 0:15	11.528
11763	5/9/17 0:30	11.528
11764	5/9/17 0:45	11.528
11765	5/9/17 1:00	11.528
11766	5/9/17 1:15	11.528
11767	5/9/17 1:30	11.528
11768	5/9/17 1:45	11.528
11769	5/9/17 2:00	11.528
11770	5/9/17 2:15	11.528
11771	5/9/17 2:30	11.528
11772	5/9/17 2:45	11.528
11773	5/9/17 3:00	11.528
11774	5/9/17 3:15	11.528
11775	5/9/17 3:30	11.528
11776	5/9/17 3:45	11.625
11777	5/9/17 4:00	11.625
11778	5/9/17 4:15	11.625
11779	5/9/17 4:30	11.722
11780	5/9/17 4:45	11.722
11781	5/9/17 5:00	11.819
11782	5/9/17 5:15	11.819
11783	5/9/17 5:30	11.819
11784	5/9/17 5:45	11.819
11785	5/9/17 6:00	11.819
11786	5/9/17 6:15	11.819
11787	5/9/17 6:30	11.722
11788	5/9/17 6:45	11.722
11789	5/9/17 7:00	11.722
11790	5/9/17 7:15	11.722
11791	5/9/17 7:30	11.625
11792	5/9/17 7:45	11.625
11793	5/9/17 8:00	11.625
11794	5/9/17 8:15	11.528
11795	5/9/17 8:30	11.528
11796	5/9/17 8:45	11.528
11797	5/9/17 9:00	11.528
11798	5/9/17 9:15	11.528
11799	5/9/17 9:30	11.528
11800	5/9/17 9:45	11.431
11801	5/9/17 10:00	11.431
11802	5/9/17 10:15	11.431
11803	5/9/17 10:30	11.431
11804	5/9/17 10:45	11.431
11805	5/9/17 11:00	11.431
11806	5/9/17 11:15	11.431
11807	5/9/17 11:30	11.431
11808	5/9/17 11:45	11.431
11809	5/9/17 12:00	11.528
11810	5/9/17 12:15	11.528
11811	5/9/17 12:30	11.528
11812	5/9/17 12:45	11.528
11813	5/9/17 13:00	11.528
11814	5/9/17 13:15	11.528
11815	5/9/17 13:30	11.625
11816	5/9/17 13:45	11.625
11817	5/9/17 14:00	11.625
11818	5/9/17 14:15	11.625
11819	5/9/17 14:30	11.625
11820	5/9/17 14:45	11.625
11821	5/9/17 15:00	11.625
11822	5/9/17 15:15	11.722
11823	5/9/17 15:30	11.722
11824	5/9/17 15:45	11.722
11825	5/9/17 16:00	11.819
11826	5/9/17 16:15	12.013
11827	5/9/17 16:30	12.11
11828	5/9/17 16:45	11.819
11829	5/9/17 17:00	11.722
11830	5/9/17 17:15	11.722
11831	5/9/17 17:30	11.722
11832	5/9/17 17:45	11.722
11833	5/9/17 18:00	11.722
11834	5/9/17 18:15	11.722
11835	5/9/17 18:30	11.722
11836	5/9/17 18:45	11.625
11837	5/9/17 19:00	11.625
11838	5/9/17 19:15	11.625
11839	5/9/17 19:30	11.625
11840	5/9/17 19:45	11.625
11841	5/9/17 20:00	11.625
11842	5/9/17 20:15	11.625
11843	5/9/17 20:30	11.625
11844	5/9/17 20:45	11.625
11845	5/9/17 21:00	11.625
11846	5/9/17 21:15	11.625
11847	5/9/17 21:30	11.528
11848	5/9/17 21:45	11.625
11849	5/9/17 22:00	11.625
11850	5/9/17 22:15	11.625
11851	5/9/17 22:30	11.625
11852	5/9/17 22:45	11.625
11853	5/9/17 23:00	11.625
11854	5/9/17 23:15	11.625
11855	5/9/17 23:30	11.625
11856	5/9/17 23:45	11.625
11857	5/10/17 0:00	11.722
11858	5/10/17 0:15	11.722
11859	5/10/17 0:30	11.722
11860	5/10/17 0:45	11.722
11861	5/10/17 1:00	11.722
11862	5/10/17 1:15	11.722
11863	5/10/17 1:30	11.722
11864	5/10/17 1:45	11.722
11865	5/10/17 2:00	11.625
11866	5/10/17 2:15	11.625
11867	5/10/17 2:30	11.625
11868	5/10/17 2:45	11.625
11869	5/10/17 3:00	11.722
11870	5/10/17 3:15	11.625
11871	5/10/17 3:30	11.625
11872	5/10/17 3:45	11.625
11873	5/10/17 4:00	11.625
11874	5/10/17 4:15	11.625
11875	5/10/17 4:30	11.528
11876	5/10/17 4:45	11.528
11877	5/10/17 5:00	11.528
11878	5/10/17 5:15	11.528
11879	5/10/17 5:30	11.528
11880	5/10/17 5:45	11.528
11881	5/10/17 6:00	11.528
11882	5/10/17 6:15	11.528
11883	5/10/17 6:30	11.528
11884	5/10/17 6:45	11.625
11885	5/10/17 7:00	11.625
11886	5/10/17 7:15	11.625
11887	5/10/17 7:30	11.625
11888	5/10/17 7:45	11.528
11889	5/10/17 8:00	11.528
11890	5/10/17 8:15	11.528
11891	5/10/17 8:30	11.528
11892	5/10/17 8:45	11.528
11893	5/10/17 9:00	11.528
11894	5/10/17 9:15	11.528
11895	5/10/17 9:30	11.528
11896	5/10/17 9:45	11.431
11897	5/10/17 10:00	11.431
11898	5/10/17 10:15	11.431
11899	5/10/17 10:30	11.431
11900	5/10/17 10:45	11.431
11901	5/10/17 11:00	11.431
11902	5/10/17 11:15	11.528
11903	5/10/17 11:30	11.625
11904	5/10/17 11:45	11.625
11905	5/10/17 12:00	11.625
11906	5/10/17 12:15	11.625
11907	5/10/17 12:30	11.625
11908	5/10/17 12:45	11.625
11909	5/10/17 13:00	11.625
11910	5/10/17 13:15	11.625
11911	5/10/17 13:30	11.625
11912	5/10/17 13:45	11.625
11913	5/10/17 14:00	11.722
11914	5/10/17 14:15	11.722
11915	5/10/17 14:30	11.722
11916	5/10/17 14:45	11.625
11917	5/10/17 15:00	11.625
11918	5/10/17 15:15	11.625
11919	5/10/17 15:30	11.528
11920	5/10/17 15:45	11.625
11921	5/10/17 16:00	11.625
11922	5/10/17 16:15	11.625
11923	5/10/17 16:30	11.625
11924	5/10/17 16:45	11.722
11925	5/10/17 17:00	11.722
11926	5/10/17 17:15	11.625
11927	5/10/17 17:30	11.625
11928	5/10/17 17:45	11.625
11929	5/10/17 18:00	11.722
11930	5/10/17 18:15	11.722
11931	5/10/17 18:30	11.819
11932	5/10/17 18:45	11.722
11933	5/10/17 19:00	11.819
11934	5/10/17 19:15	11.625
11935	5/10/17 19:30	11.625
11936	5/10/17 19:45	11.625
11937	5/10/17 20:00	11.528
11938	5/10/17 20:15	11.528
11939	5/10/17 20:30	11.625
11940	5/10/17 20:45	11.528
11941	5/10/17 21:00	11.431
11942	5/10/17 21:15	11.334
11943	5/10/17 21:30	11.334
11944	5/10/17 21:45	11.236
11945	5/10/17 22:00	11.236
11946	5/10/17 22:15	11.236
11947	5/10/17 22:30	11.236
11948	5/10/17 22:45	11.334
11949	5/10/17 23:00	11.334
11950	5/10/17 23:15	11.431
11951	5/10/17 23:30	11.431
11952	5/10/17 23:45	11.431
11953	5/11/17 0:00	11.431
11954	5/11/17 0:15	11.431
11955	5/11/17 0:30	11.431
11956	5/11/17 0:45	11.431
11957	5/11/17 1:00	11.431
11958	5/11/17 1:15	11.431
11959	5/11/17 1:30	11.431
11960	5/11/17 1:45	11.431
11961	5/11/17 2:00	11.431
11962	5/11/17 2:15	11.431
11963	5/11/17 2:30	11.431
11964	5/11/17 2:45	11.431
11965	5/11/17 3:00	11.431
11966	5/11/17 3:15	11.431
11967	5/11/17 3:30	11.431
11968	5/11/17 3:45	11.431
11969	5/11/17 4:00	11.431
11970	5/11/17 4:15	11.431
11971	5/11/17 4:30	11.431
11972	5/11/17 4:45	11.431
11973	5/11/17 5:00	11.431
11974	5/11/17 5:15	11.528
11975	5/11/17 5:30	11.528
11976	5/11/17 5:45	11.528
11977	5/11/17 6:00	11.528
11978	5/11/17 6:15	11.528
11979	5/11/17 6:30	11.528
11980	5/11/17 6:45	11.528
11981	5/11/17 7:00	11.528
11982	5/11/17 7:15	11.528
11983	5/11/17 7:30	11.625
11984	5/11/17 7:45	11.528
11985	5/11/17 8:00	11.528
11986	5/11/17 8:15	11.528
11987	5/11/17 8:30	11.528
11988	5/11/17 8:45	11.528
11989	5/11/17 9:00	11.528
11990	5/11/17 9:15	11.528
11991	5/11/17 9:30	11.528
11992	5/11/17 9:45	11.528
11993	5/11/17 10:00	11.528
11994	5/11/17 10:15	11.528
11995	5/11/17 10:30	11.528
11996	5/11/17 10:45	11.528
11997	5/11/17 11:00	11.528
11998	5/11/17 11:15	11.528
11999	5/11/17 11:30	11.528
12000	5/11/17 11:45	11.528
