DateTime	Temp	Temperature   (*F)		
02/04/17 21:28:00.0	4.59	40.28		
02/04/17 21:44:00.0	4.59	40.28		
02/04/17 22:00:00.0	4.59	40.28		
02/04/17 22:16:00.0	4.59	40.28		
02/04/17 22:32:00.0	4.88	40.8		
02/04/17 22:48:00.0	4.59	40.28		
02/04/17 23:04:00.0	4.59	40.28		
02/04/17 23:20:00.0	4.59	40.28		
02/04/17 23:36:00.0	4.88	40.8		
02/04/17 23:52:00.0	4.88	40.8		
02/05/17 00:08:00.0	4.88	40.8		
02/05/17 00:24:00.0	4.88	40.8		
02/05/17 00:40:00.0	4.88	40.8		
02/05/17 00:56:00.0	4.88	40.8		
02/05/17 01:12:00.0	4.88	40.8		
02/05/17 01:28:00.0	4.88	40.8		
02/05/17 01:44:00.0	4.88	40.8		
02/05/17 02:00:00.0	4.88	40.8		
02/05/17 02:16:00.0	4.88	40.8		
02/05/17 02:32:00.0	4.88	40.8		
02/05/17 02:48:00.0	4.88	40.8		
02/05/17 03:04:00.0	4.59	40.28		
02/05/17 03:20:00.0	4.59	40.28		
02/05/17 03:36:00.0	4.59	40.28		
02/05/17 03:52:00.0	4.59	40.28		
02/05/17 04:08:00.0	4.88	40.8		
02/05/17 04:24:00.0	4.59	40.28		
02/05/17 04:40:00.0	4.3	39.75		
02/05/17 04:56:00.0	4.3	39.75		
02/05/17 05:12:00.0	4.59	40.28		
02/05/17 05:28:00.0	4.59	40.28		
02/05/17 05:44:00.0	4.59	40.28		
02/05/17 06:00:00.0	4.59	40.28		
02/05/17 06:16:00.0	4.3	39.75		
02/05/17 06:32:00.0	4.3	39.75		
02/05/17 06:48:00.0	4.01	39.23		
02/05/17 07:04:00.0	4.3	39.75		
02/05/17 07:20:00.0	4.01	39.23		
02/05/17 07:36:00.0	4.01	39.23		
02/05/17 07:52:00.0	4.01	39.23		
02/05/17 08:08:00.0	4.01	39.23		
02/05/17 08:24:00.0	4.01	39.23		
02/05/17 08:40:00.0	3.72	38.7		
02/05/17 08:56:00.0	4.59	40.28		
02/05/17 09:12:00.0	4.59	40.28		
02/05/17 09:28:00.0	4.59	40.28		
02/05/17 09:44:00.0	4.01	39.23		
02/05/17 10:00:00.0	4.01	39.23		
02/05/17 10:16:00.0	4.01	39.23		
02/05/17 10:32:00.0	4.3	39.75		
02/05/17 10:48:00.0	4.01	39.23		
02/05/17 11:04:00.0	4.3	39.75		
02/05/17 11:20:00.0	4.3	39.75		
02/05/17 11:36:00.0	4.3	39.75		
02/05/17 11:52:00.0	4.3	39.75		
02/05/17 12:08:00.0	4.01	39.23		
02/05/17 12:24:00.0	4.3	39.75		
02/05/17 12:40:00.0	4.88	40.8		
02/05/17 12:56:00.0	4.88	40.8		
02/05/17 13:12:00.0	4.88	40.8		
02/05/17 13:28:00.0	4.88	40.8		
02/05/17 13:44:00.0	4.88	40.8		
02/05/17 14:00:00.0	4.88	40.8		
02/05/17 14:16:00.0	4.88	40.8		
02/05/17 14:32:00.0	4.59	40.28		
02/05/17 14:48:00.0	4.59	40.28		
02/05/17 15:04:00.0	4.59	40.28		
02/05/17 15:20:00.0	4.59	40.28		
02/05/17 15:36:00.0	4.59	40.28		
02/05/17 15:52:00.0	4.3	39.75		
02/05/17 16:08:00.0	4.3	39.75		
02/05/17 16:24:00.0	4.3	39.75		
02/05/17 16:40:00.0	4.3	39.75		
02/05/17 16:56:00.0	4.59	40.28		
02/05/17 17:12:00.0	4.3	39.75		
02/05/17 17:28:00.0	4.3	39.75		
02/05/17 17:44:00.0	4.3	39.75		
02/05/17 18:00:00.0	4.3	39.75		
02/05/17 18:16:00.0	4.3	39.75		
02/05/17 18:32:00.0	4.59	40.28		
02/05/17 18:48:00.0	4.3	39.75		
02/05/17 19:04:00.0	4.3	39.75		
02/05/17 19:20:00.0	4.3	39.75		
02/05/17 19:36:00.0	4.3	39.75		
02/05/17 19:52:00.0	4.3	39.75		
02/05/17 20:08:00.0	4.3	39.75		
02/05/17 20:24:00.0	4.3	39.75		
02/05/17 20:40:00.0	4.3	39.75		
02/05/17 20:56:00.0	4.3	39.75		
02/05/17 21:12:00.0	4.3	39.75		
02/05/17 21:28:00.0	4.3	39.75		
02/05/17 21:44:00.0	4.3	39.75		
02/05/17 22:00:00.0	4.3	39.75		
02/05/17 22:16:00.0	4.3	39.75		
02/05/17 22:32:00.0	4.3	39.75		
02/05/17 22:48:00.0	4.3	39.75		
02/05/17 23:04:00.0	4.59	40.28		
02/05/17 23:20:00.0	4.59	40.28		
02/05/17 23:36:00.0	4.59	40.28		
02/05/17 23:52:00.0	4.59	40.28		
02/06/17 00:08:00.0	4.59	40.28		
02/06/17 00:24:00.0	4.88	40.8		
02/06/17 00:40:00.0	4.59	40.28		
02/06/17 00:56:00.0	4.59	40.28		
02/06/17 01:12:00.0	4.59	40.28		
02/06/17 01:28:00.0	4.59	40.28		
02/06/17 01:44:00.0	4.88	40.8		
02/06/17 02:00:00.0	4.88	40.8		
02/06/17 02:16:00.0	4.88	40.8		
02/06/17 02:32:00.0	4.88	40.8		
02/06/17 02:48:00.0	4.88	40.8		
02/06/17 03:04:00.0	4.88	40.8		
02/06/17 03:20:00.0	4.88	40.8		
02/06/17 03:36:00.0	4.88	40.8		
02/06/17 03:52:00.0	4.88	40.8		
02/06/17 04:08:00.0	4.59	40.28		
02/06/17 04:24:00.0	4.59	40.28		
02/06/17 04:40:00.0	4.59	40.28		
02/06/17 04:56:00.0	4.59	40.28		
02/06/17 05:12:00.0	4.59	40.28		
02/06/17 05:28:00.0	4.59	40.28		
02/06/17 05:44:00.0	4.59	40.28		
02/06/17 06:00:00.0	4.3	39.75		
02/06/17 06:16:00.0	4.3	39.75		
02/06/17 06:32:00.0	4.59	40.28		
02/06/17 06:48:00.0	4.59	40.28		
02/06/17 07:04:00.0	4.59	40.28		
02/06/17 07:20:00.0	4.59	40.28		
02/06/17 07:36:00.0	4.3	39.75		
02/06/17 07:52:00.0	4.3	39.75		
02/06/17 08:08:00.0	4.3	39.75		
02/06/17 08:24:00.0	4.3	39.75		
02/06/17 08:40:00.0	4.3	39.75		
02/06/17 08:56:00.0	4.3	39.75		
02/06/17 09:12:00.0	4.3	39.75		
02/06/17 09:28:00.0	4.3	39.75		
02/06/17 09:44:00.0	4.3	39.75		
02/06/17 10:00:00.0	4.3	39.75		
02/06/17 10:16:00.0	4.3	39.75		
02/06/17 10:32:00.0	4.3	39.75		
02/06/17 10:48:00.0	4.3	39.75		
02/06/17 11:04:00.0	4.3	39.75		
02/06/17 11:20:00.0	4.3	39.75		
02/06/17 11:36:00.0	4.3	39.75		
02/06/17 11:52:00.0	4.3	39.75		
02/06/17 12:08:00.0	4.59	40.28		
02/06/17 12:24:00.0	4.3	39.75		
02/06/17 12:40:00.0	4.3	39.75		
02/06/17 12:56:00.0	4.59	40.28		
02/06/17 13:12:00.0	4.59	40.28		
02/06/17 13:28:00.0	4.59	40.28		
02/06/17 13:44:00.0	4.88	40.8		
02/06/17 14:00:00.0	4.59	40.28		
02/06/17 14:16:00.0	4.59	40.28		
02/06/17 14:32:00.0	4.59	40.28		
02/06/17 14:48:00.0	4.59	40.28		
02/06/17 15:04:00.0	4.59	40.28		
02/06/17 15:20:00.0	4.88	40.8		
02/06/17 15:36:00.0	4.88	40.8		
02/06/17 15:52:00.0	4.88	40.8		
02/06/17 16:08:00.0	4.88	40.8		
02/06/17 16:24:00.0	4.88	40.8		
02/06/17 16:40:00.0	4.88	40.8		
02/06/17 16:56:00.0	4.88	40.8		
02/06/17 17:12:00.0	4.59	40.28		
02/06/17 17:28:00.0	4.59	40.28		
02/06/17 17:44:00.0	4.88	40.8		
02/06/17 18:00:00.0	4.88	40.8		
02/06/17 18:16:00.0	4.59	40.28		
02/06/17 18:32:00.0	4.59	40.28		
02/06/17 18:48:00.0	4.59	40.28		
02/06/17 19:04:00.0	4.59	40.28		
02/06/17 19:20:00.0	4.59	40.28		
02/06/17 19:36:00.0	4.59	40.28		
02/06/17 19:52:00.0	4.59	40.28		
02/06/17 20:08:00.0	4.3	39.75		
02/06/17 20:24:00.0	4.3	39.75		
02/06/17 20:40:00.0	4.3	39.75		
02/06/17 20:56:00.0	4.3	39.75		
02/06/17 21:12:00.0	4.3	39.75		
02/06/17 21:28:00.0	4.3	39.75		
02/06/17 21:44:00.0	4.3	39.75		
02/06/17 22:00:00.0	4.01	39.23		
02/06/17 22:16:00.0	4.01	39.23		
02/06/17 22:32:00.0	4.01	39.23		
02/06/17 22:48:00.0	4.3	39.75		
02/06/17 23:04:00.0	4.3	39.75		
02/06/17 23:20:00.0	4.88	40.8		
02/06/17 23:36:00.0	4.88	40.8		
02/06/17 23:52:00.0	4.88	40.8		
02/07/17 00:08:00.0	4.3	39.75		
02/07/17 00:24:00.0	4.59	40.28		
02/07/17 00:40:00.0	4.88	40.8		
02/07/17 00:56:00.0	4.88	40.8		
02/07/17 01:12:00.0	4.88	40.8		
02/07/17 01:28:00.0	4.88	40.8		
02/07/17 01:44:00.0	4.88	40.8		
02/07/17 02:00:00.0	4.88	40.8		
02/07/17 02:16:00.0	4.88	40.8		
02/07/17 02:32:00.0	4.88	40.8		
02/07/17 02:48:00.0	4.88	40.8		
02/07/17 03:04:00.0	4.88	40.8		
02/07/17 03:20:00.0	4.88	40.8		
02/07/17 03:36:00.0	4.88	40.8		
02/07/17 03:52:00.0	4.88	40.8		
02/07/17 04:08:00.0	4.88	40.8		
02/07/17 04:24:00.0	4.88	40.8		
02/07/17 04:40:00.0	4.88	40.8		
02/07/17 04:56:00.0	4.88	40.8		
02/07/17 05:12:00.0	4.88	40.8		
02/07/17 05:28:00.0	4.88	40.8		
02/07/17 05:44:00.0	4.88	40.8		
02/07/17 06:00:00.0	4.88	40.8		
02/07/17 06:16:00.0	4.88	40.8		
02/07/17 06:32:00.0	4.88	40.8		
02/07/17 06:48:00.0	4.88	40.8		
02/07/17 07:04:00.0	4.88	40.8		
02/07/17 07:20:00.0	4.59	40.28		
02/07/17 07:36:00.0	4.88	40.8		
02/07/17 07:52:00.0	4.59	40.28		
02/07/17 08:08:00.0	4.88	40.8		
02/07/17 08:24:00.0	4.59	40.28		
02/07/17 08:40:00.0	4.59	40.28		
02/07/17 08:56:00.0	4.59	40.28		
02/07/17 09:12:00.0	4.59	40.28		
02/07/17 09:28:00.0	4.59	40.28		
02/07/17 09:44:00.0	4.3	39.75		
02/07/17 10:00:00.0	4.59	40.28		
02/07/17 10:16:00.0	4.59	40.28		
02/07/17 10:32:00.0	4.3	39.75		
02/07/17 10:48:00.0	4.3	39.75		
02/07/17 11:04:00.0	4.3	39.75		
02/07/17 11:20:00.0	4.3	39.75		
02/07/17 11:36:00.0	4.59	40.28		
02/07/17 11:52:00.0	4.59	40.28		
02/07/17 12:08:00.0	4.59	40.28		
02/07/17 12:24:00.0	4.3	39.75		
02/07/17 12:40:00.0	4.59	40.28		
02/07/17 12:56:00.0	4.59	40.28		
02/07/17 13:12:00.0	4.88	40.8		
02/07/17 13:28:00.0	4.88	40.8		
02/07/17 13:44:00.0	4.88	40.8		
02/07/17 14:00:00.0	4.88	40.8		
02/07/17 14:16:00.0	4.88	40.8		
02/07/17 14:32:00.0	4.88	40.8		
02/07/17 14:48:00.0	4.88	40.8		
02/07/17 15:04:00.0	4.88	40.8		
02/07/17 15:20:00.0	4.88	40.8		
02/07/17 15:36:00.0	4.88	40.8		
02/07/17 15:52:00.0	4.88	40.8		
02/07/17 16:08:00.0	4.88	40.8		
02/07/17 16:24:00.0	4.88	40.8		
02/07/17 16:40:00.0	4.88	40.8		
02/07/17 16:56:00.0	4.88	40.8		
02/07/17 17:12:00.0	4.88	40.8		
02/07/17 17:28:00.0	4.88	40.8		
02/07/17 17:44:00.0	4.88	40.8		
02/07/17 18:00:00.0	4.88	40.8		
02/07/17 18:16:00.0	4.88	40.8		
02/07/17 18:32:00.0	4.88	40.8		
02/07/17 18:48:00.0	4.88	40.8		
02/07/17 19:04:00.0	4.88	40.8		
02/07/17 19:20:00.0	4.88	40.8		
02/07/17 19:36:00.0	4.88	40.8		
02/07/17 19:52:00.0	4.59	40.28		
02/07/17 20:08:00.0	4.59	40.28		
02/07/17 20:24:00.0	4.59	40.28		
02/07/17 20:40:00.0	4.88	40.8		
02/07/17 20:56:00.0	4.88	40.8		
02/07/17 21:12:00.0	4.88	40.8		
02/07/17 21:28:00.0	4.59	40.28		
02/07/17 21:44:00.0	4.59	40.28		
02/07/17 22:00:00.0	4.59	40.28		
02/07/17 22:16:00.0	4.59	40.28		
02/07/17 22:32:00.0	4.59	40.28		
02/07/17 22:48:00.0	4.59	40.28		
02/07/17 23:04:00.0	4.3	39.75		
02/07/17 23:20:00.0	4.3	39.75		
02/07/17 23:36:00.0	4.3	39.75		
02/07/17 23:52:00.0	4.3	39.75		
02/08/17 00:08:00.0	4.88	40.8		
02/08/17 00:24:00.0	4.88	40.8		
02/08/17 00:40:00.0	4.88	40.8		
02/08/17 00:56:00.0	4.88	40.8		
02/08/17 01:12:00.0	4.88	40.8		
02/08/17 01:28:00.0	4.88	40.8		
02/08/17 01:44:00.0	4.88	40.8		
02/08/17 02:00:00.0	4.88	40.8		
02/08/17 02:16:00.0	4.88	40.8		
02/08/17 02:32:00.0	4.88	40.8		
02/08/17 02:48:00.0	4.88	40.8		
02/08/17 03:04:00.0	4.88	40.8		
02/08/17 03:20:00.0	4.88	40.8		
02/08/17 03:36:00.0	4.88	40.8		
02/08/17 03:52:00.0	4.88	40.8		
02/08/17 04:08:00.0	4.88	40.8		
02/08/17 04:24:00.0	4.88	40.8		
02/08/17 04:40:00.0	4.88	40.8		
02/08/17 04:56:00.0	4.88	40.8		
02/08/17 05:12:00.0	4.88	40.8		
02/08/17 05:28:00.0	4.88	40.8		
02/08/17 05:44:00.0	4.88	40.8		
02/08/17 06:00:00.0	4.88	40.8		
02/08/17 06:16:00.0	4.88	40.8		
02/08/17 06:32:00.0	4.88	40.8		
02/08/17 06:48:00.0	4.88	40.8		
02/08/17 07:04:00.0	4.88	40.8		
02/08/17 07:20:00.0	4.88	40.8		
02/08/17 07:36:00.0	4.59	40.28		
02/08/17 07:52:00.0	4.88	40.8		
02/08/17 08:08:00.0	4.59	40.28		
02/08/17 08:24:00.0	4.59	40.28		
02/08/17 08:40:00.0	4.59	40.28		
02/08/17 08:56:00.0	4.59	40.28		
02/08/17 09:12:00.0	4.59	40.28		
02/08/17 09:28:00.0	4.59	40.28		
02/08/17 09:44:00.0	4.59	40.28		
02/08/17 10:00:00.0	4.59	40.28		
02/08/17 10:16:00.0	4.59	40.28		
02/08/17 10:32:00.0	4.59	40.28		
02/08/17 10:48:00.0	4.59	40.28		
02/08/17 11:04:00.0	4.59	40.28		
02/08/17 11:20:00.0	4.59	40.28		
02/08/17 11:36:00.0	4.59	40.28		
02/08/17 11:52:00.0	4.59	40.28		
02/08/17 12:08:00.0	4.59	40.28		
02/08/17 12:24:00.0	4.59	40.28		
02/08/17 12:40:00.0	4.3	39.75		
02/08/17 12:56:00.0	4.3	39.75		
02/08/17 13:12:00.0	4.59	40.28		
02/08/17 13:28:00.0	4.59	40.28		
02/08/17 13:44:00.0	4.59	40.28		
02/08/17 14:00:00.0	4.59	40.28		
02/08/17 14:16:00.0	4.59	40.28		
02/08/17 14:32:00.0	4.59	40.28		
02/08/17 14:48:00.0	4.59	40.28		
02/08/17 15:04:00.0	4.59	40.28		
02/08/17 15:20:00.0	4.59	40.28		
02/08/17 15:36:00.0	4.59	40.28		
02/08/17 15:52:00.0	4.59	40.28		
02/08/17 16:08:00.0	4.88	40.8		
02/08/17 16:24:00.0	4.88	40.8		
02/08/17 16:40:00.0	4.88	40.8		
02/08/17 16:56:00.0	4.88	40.8		
02/08/17 17:12:00.0	4.88	40.8		
02/08/17 17:28:00.0	4.88	40.8		
02/08/17 17:44:00.0	4.88	40.8		
02/08/17 18:00:00.0	4.88	40.8		
02/08/17 18:16:00.0	4.88	40.8		
02/08/17 18:32:00.0	4.88	40.8		
02/08/17 18:48:00.0	4.88	40.8		
02/08/17 19:04:00.0	4.88	40.8		
02/08/17 19:20:00.0	4.88	40.8		
02/08/17 19:36:00.0	4.59	40.28		
02/08/17 19:52:00.0	4.59	40.28		
02/08/17 20:08:00.0	4.59	40.28		
02/08/17 20:24:00.0	4.59	40.28		
02/08/17 20:40:00.0	4.59	40.28		
02/08/17 20:56:00.0	4.59	40.28		
02/08/17 21:12:00.0	4.59	40.28		
02/08/17 21:28:00.0	4.59	40.28		
02/08/17 21:44:00.0	4.59	40.28		
02/08/17 22:00:00.0	4.59	40.28		
02/08/17 22:16:00.0	4.59	40.28		
02/08/17 22:32:00.0	4.59	40.28		
02/08/17 22:48:00.0	4.59	40.28		
02/08/17 23:04:00.0	4.59	40.28		
02/08/17 23:20:00.0	4.59	40.28		
02/08/17 23:36:00.0	4.59	40.28		
02/08/17 23:52:00.0	4.59	40.28		
02/09/17 00:08:00.0	4.59	40.28		
02/09/17 00:24:00.0	4.3	39.75		
02/09/17 00:40:00.0	4.3	39.75		
02/09/17 00:56:00.0	4.3	39.75		
02/09/17 01:12:00.0	4.3	39.75		
02/09/17 01:28:00.0	4.59	40.28		
02/09/17 01:44:00.0	4.59	40.28		
02/09/17 02:00:00.0	4.59	40.28		
02/09/17 02:16:00.0	4.59	40.28		
02/09/17 02:32:00.0	4.59	40.28		
02/09/17 02:48:00.0	4.59	40.28		
02/09/17 03:04:00.0	4.59	40.28		
02/09/17 03:20:00.0	4.59	40.28		
02/09/17 03:36:00.0	4.59	40.28		
02/09/17 03:52:00.0	4.59	40.28		
02/09/17 04:08:00.0	4.59	40.28		
02/09/17 04:24:00.0	4.59	40.28		
02/09/17 04:40:00.0	4.88	40.8		
02/09/17 04:56:00.0	4.88	40.8		
02/09/17 05:12:00.0	4.88	40.8		
02/09/17 05:28:00.0	4.88	40.8		
02/09/17 05:44:00.0	4.88	40.8		
02/09/17 06:00:00.0	4.88	40.8		
02/09/17 06:16:00.0	4.88	40.8		
02/09/17 06:32:00.0	4.88	40.8		
02/09/17 06:48:00.0	4.59	40.28		
02/09/17 07:04:00.0	4.59	40.28		
02/09/17 07:20:00.0	4.88	40.8		
02/09/17 07:36:00.0	4.59	40.28		
02/09/17 07:52:00.0	4.59	40.28		
02/09/17 08:08:00.0	4.59	40.28		
02/09/17 08:24:00.0	4.59	40.28		
02/09/17 08:40:00.0	4.59	40.28		
02/09/17 08:56:00.0	4.59	40.28		
02/09/17 09:12:00.0	4.59	40.28		
02/09/17 09:28:00.0	4.59	40.28		
02/09/17 09:44:00.0	4.59	40.28		
02/09/17 10:00:00.0	4.59	40.28		
02/09/17 10:16:00.0	4.59	40.28		
02/09/17 10:32:00.0	4.59	40.28		
02/09/17 10:48:00.0	4.59	40.28		
02/09/17 11:04:00.0	4.59	40.28		
02/09/17 11:20:00.0	4.59	40.28		
02/09/17 11:36:00.0	4.59	40.28		
02/09/17 11:52:00.0	4.59	40.28		
02/09/17 12:08:00.0	4.59	40.28		
02/09/17 12:24:00.0	4.59	40.28		
02/09/17 12:40:00.0	4.59	40.28		
02/09/17 12:56:00.0	4.3	39.75		
02/09/17 13:12:00.0	4.3	39.75		
02/09/17 13:28:00.0	4.3	39.75		
02/09/17 13:44:00.0	4.01	39.23		
02/09/17 14:00:00.0	4.01	39.23		
02/09/17 14:16:00.0	4.01	39.23		
02/09/17 14:32:00.0	4.01	39.23		
02/09/17 14:48:00.0	4.3	39.75		
02/09/17 15:04:00.0	4.01	39.23		
02/09/17 15:20:00.0	4.01	39.23		
02/09/17 15:36:00.0	4.01	39.23		
02/09/17 15:52:00.0	4.3	39.75		
02/09/17 16:08:00.0	4.3	39.75		
02/09/17 16:24:00.0	4.3	39.75		
02/09/17 16:40:00.0	4.3	39.75		
02/09/17 16:56:00.0	4.3	39.75		
02/09/17 17:12:00.0	4.3	39.75		
02/09/17 17:28:00.0	4.3	39.75		
02/09/17 17:44:00.0	4.3	39.75		
02/09/17 18:00:00.0	4.3	39.75		
02/09/17 18:16:00.0	4.3	39.75		
02/09/17 18:32:00.0	4.3	39.75		
02/09/17 18:48:00.0	4.3	39.75		
02/09/17 19:04:00.0	4.3	39.75		
02/09/17 19:20:00.0	4.3	39.75		
02/09/17 19:36:00.0	4.3	39.75		
02/09/17 19:52:00.0	4.3	39.75		
02/09/17 20:08:00.0	4.3	39.75		
02/09/17 20:24:00.0	4.01	39.23		
02/09/17 20:40:00.0	4.01	39.23		
02/09/17 20:56:00.0	4.01	39.23		
02/09/17 21:12:00.0	4.01	39.23		
02/09/17 21:28:00.0	4.01	39.23		
02/09/17 21:44:00.0	4.01	39.23		
02/09/17 22:00:00.0	4.01	39.23		
02/09/17 22:16:00.0	4.01	39.23		
02/09/17 22:32:00.0	4.01	39.23		
02/09/17 22:48:00.0	4.01	39.23		
02/09/17 23:04:00.0	3.72	38.7		
02/09/17 23:20:00.0	3.72	38.7		
02/09/17 23:36:00.0	3.72	38.7		
02/09/17 23:52:00.0	3.72	38.7		
02/10/17 00:08:00.0	3.72	38.7		
02/10/17 00:24:00.0	3.72	38.7		
02/10/17 00:40:00.0	3.72	38.7		
02/10/17 00:56:00.0	3.72	38.7		
02/10/17 01:12:00.0	3.72	38.7		
02/10/17 01:28:00.0	3.72	38.7		
02/10/17 01:44:00.0	3.72	38.7		
02/10/17 02:00:00.0	3.72	38.7		
02/10/17 02:16:00.0	3.72	38.7		
02/10/17 02:32:00.0	3.72	38.7		
02/10/17 02:48:00.0	3.72	38.7		
02/10/17 03:04:00.0	3.72	38.7		
02/10/17 03:20:00.0	3.72	38.7		
02/10/17 03:36:00.0	3.72	38.7		
02/10/17 03:52:00.0	3.72	38.7		
02/10/17 04:08:00.0	3.72	38.7		
02/10/17 04:24:00.0	3.72	38.7		
02/10/17 04:40:00.0	3.72	38.7		
02/10/17 04:56:00.0	4.01	39.23		
02/10/17 05:12:00.0	4.3	39.75		
02/10/17 05:28:00.0	4.01	39.23		
02/10/17 05:44:00.0	4.01	39.23		
02/10/17 06:00:00.0	4.01	39.23		
02/10/17 06:16:00.0	4.3	39.75		
02/10/17 06:32:00.0	4.3	39.75		
02/10/17 06:48:00.0	4.3	39.75		
02/10/17 07:04:00.0	4.01	39.23		
02/10/17 07:20:00.0	4.3	39.75		
02/10/17 07:36:00.0	4.3	39.75		
02/10/17 07:52:00.0	4.3	39.75		
02/10/17 08:08:00.0	4.01	39.23		
02/10/17 08:24:00.0	4.01	39.23		
02/10/17 08:40:00.0	4.01	39.23		
02/10/17 08:56:00.0	4.3	39.75		
02/10/17 09:12:00.0	4.01	39.23		
02/10/17 09:28:00.0	4.01	39.23		
02/10/17 09:44:00.0	4.01	39.23		
02/10/17 10:00:00.0	3.72	38.7		
02/10/17 10:16:00.0	3.72	38.7		
02/10/17 10:32:00.0	3.72	38.7		
02/10/17 10:48:00.0	3.72	38.7		
02/10/17 11:04:00.0	3.72	38.7		
02/10/17 11:20:00.0	3.72	38.7		
02/10/17 11:36:00.0	3.72	38.7		
02/10/17 11:52:00.0	3.72	38.7		
02/10/17 12:08:00.0	3.72	38.7		
02/10/17 12:24:00.0	3.72	38.7		
02/10/17 12:40:00.0	3.72	38.7		
02/10/17 12:56:00.0	3.72	38.7		
02/10/17 13:12:00.0	3.72	38.7		
02/10/17 13:28:00.0	3.72	38.7		
02/10/17 13:44:00.0	3.72	38.7		
02/10/17 14:00:00.0	3.72	38.7		
02/10/17 14:16:00.0	3.72	38.7		
02/10/17 14:32:00.0	3.72	38.7		
02/10/17 14:48:00.0	3.72	38.7		
02/10/17 15:04:00.0	3.72	38.7		
02/10/17 15:20:00.0	3.72	38.7		
02/10/17 15:36:00.0	3.72	38.7		
02/10/17 15:52:00.0	3.72	38.7		
02/10/17 16:08:00.0	3.72	38.7		
02/10/17 16:24:00.0	4.01	39.23		
02/10/17 16:40:00.0	4.01	39.23		
02/10/17 16:56:00.0	4.01	39.23		
02/10/17 17:12:00.0	4.01	39.23		
02/10/17 17:28:00.0	3.72	38.7		
02/10/17 17:44:00.0	4.01	39.23		
02/10/17 18:00:00.0	4.01	39.23		
02/10/17 18:16:00.0	4.01	39.23		
02/10/17 18:32:00.0	4.3	39.75		
02/10/17 18:48:00.0	4.3	39.75		
02/10/17 19:04:00.0	4.3	39.75		
02/10/17 19:20:00.0	4.3	39.75		
02/10/17 19:36:00.0	4.3	39.75		
02/10/17 19:52:00.0	4.3	39.75		
02/10/17 20:08:00.0	4.3	39.75		
02/10/17 20:24:00.0	4.3	39.75		
02/10/17 20:40:00.0	4.3	39.75		
02/10/17 20:56:00.0	4.01	39.23		
02/10/17 21:12:00.0	4.01	39.23		
02/10/17 21:28:00.0	4.01	39.23		
02/10/17 21:44:00.0	4.01	39.23		
02/10/17 22:00:00.0	4.01	39.23		
02/10/17 22:16:00.0	3.72	38.7		
02/10/17 22:32:00.0	3.72	38.7		
02/10/17 22:48:00.0	3.72	38.7		
02/10/17 23:04:00.0	3.72	38.7		
02/10/17 23:20:00.0	3.72	38.7		
02/10/17 23:36:00.0	3.72	38.7		
02/10/17 23:52:00.0	3.72	38.7		
02/11/17 00:08:00.0	3.72	38.7		
02/11/17 00:24:00.0	3.72	38.7		
02/11/17 00:40:00.0	3.72	38.7		
02/11/17 00:56:00.0	3.72	38.7		
02/11/17 01:12:00.0	3.72	38.7		
02/11/17 01:28:00.0	3.72	38.7		
02/11/17 01:44:00.0	3.72	38.7		
02/11/17 02:00:00.0	3.72	38.7		
02/11/17 02:16:00.0	3.42	38.17		
02/11/17 02:32:00.0	3.42	38.17		
02/11/17 02:48:00.0	3.42	38.17		
02/11/17 03:04:00.0	4.01	39.23		
02/11/17 03:20:00.0	4.01	39.23		
02/11/17 03:36:00.0	4.01	39.23		
02/11/17 03:52:00.0	4.01	39.23		
02/11/17 04:08:00.0	4.01	39.23		
02/11/17 04:24:00.0	3.72	38.7		
02/11/17 04:40:00.0	4.01	39.23		
02/11/17 04:56:00.0	4.01	39.23		
02/11/17 05:12:00.0	4.01	39.23		
02/11/17 05:28:00.0	4.01	39.23		
02/11/17 05:44:00.0	4.01	39.23		
02/11/17 06:00:00.0	4.01	39.23		
02/11/17 06:16:00.0	4.01	39.23		
02/11/17 06:32:00.0	4.01	39.23		
02/11/17 06:48:00.0	4.01	39.23		
02/11/17 07:04:00.0	4.3	39.75		
02/11/17 07:20:00.0	4.3	39.75		
02/11/17 07:36:00.0	4.3	39.75		
02/11/17 07:52:00.0	4.3	39.75		
02/11/17 08:08:00.0	4.3	39.75		
02/11/17 08:24:00.0	4.3	39.75		
02/11/17 08:40:00.0	4.3	39.75		
02/11/17 08:56:00.0	4.3	39.75		
02/11/17 09:12:00.0	4.3	39.75		
02/11/17 09:28:00.0	4.3	39.75		
02/11/17 09:44:00.0	4.3	39.75		
02/11/17 10:00:00.0	4.3	39.75		
02/11/17 10:16:00.0	4.3	39.75		
02/11/17 10:32:00.0	4.01	39.23		
02/11/17 10:48:00.0	4.01	39.23		
02/11/17 11:04:00.0	4.01	39.23		
02/11/17 11:20:00.0	4.01	39.23		
02/11/17 11:36:00.0	4.01	39.23		
02/11/17 11:52:00.0	4.01	39.23		
02/11/17 12:08:00.0	4.01	39.23		
02/11/17 12:24:00.0	4.01	39.23		
02/11/17 12:40:00.0	4.01	39.23		
02/11/17 12:56:00.0	4.01	39.23		
02/11/17 13:12:00.0	4.01	39.23		
02/11/17 13:28:00.0	4.01	39.23		
02/11/17 13:44:00.0	4.01	39.23		
02/11/17 14:00:00.0	4.01	39.23		
02/11/17 14:16:00.0	4.01	39.23		
02/11/17 14:32:00.0	4.01	39.23		
02/11/17 14:48:00.0	4.01	39.23		
02/11/17 15:04:00.0	4.01	39.23		
